66049,37006,0.33962264150943394
66049,15146,0.09433962264150944
66049,42002,0.1509433962264151
66049,70006,0.07547169811320754
66049,1272,0.05660377358490566
66049,72006,0.2830188679245283
63049,37006,0.29141104294478526
63049,32006,0.006134969325153374
63049,58091,0.2116564417177914
63049,15146,0.17791411042944785
63049,1272,0.0705521472392638
63049,48017,0.15644171779141106
63049,27042,0.08588957055214724
37006,66049,0.02748091603053435
37006,63049,0.1450381679389313
37006,32006,0.0061068702290076335
37006,58091,0.17251908396946564
37006,15146,0.1801526717557252
37006,42002,0.050381679389312976
37006,70006,0.021374045801526718
37006,1272,0.04122137404580153
37006,72006,0.08702290076335878
37006,48017,0.15267175572519084
37006,22205,0.0030534351145038168
37006,54039,0.0030534351145038168
37006,27042,0.1099236641221374
32006,63049,0.044444444444444446
32006,37006,0.08888888888888889
32006,58091,0.044444444444444446
32006,15146,0.2222222222222222
32006,1272,0.022222222222222223
32006,48017,0.044444444444444446
32006,27042,0.5333333333333333
58091,63049,0.184
58091,37006,0.30133333333333334
58091,32006,0.005333333333333333
58091,15146,0.18133333333333335
58091,1272,0.06933333333333333
58091,48017,0.136
58091,22205,0.005333333333333333
58091,27042,0.11733333333333333
10025,15146,0.42857142857142855
10025,27042,0.5714285714285714
15146,66049,0.00782472613458529
15146,63049,0.09076682316118936
15146,37006,0.18466353677621283
15146,32006,0.01564945226917058
15146,58091,0.10641627543035993
15146,10025,0.004694835680751174
15146,42002,0.014084507042253521
15146,70006,0.006259780907668232
15146,1272,0.12832550860719874
15146,72006,0.023474178403755867
15146,48017,0.056338028169014086
15146,22205,0.006259780907668232
15146,54039,0.001564945226917058
15146,27042,0.3536776212832551
42002,66049,0.08791208791208792
42002,37006,0.3626373626373626
42002,15146,0.0989010989010989
42002,70006,0.07692307692307693
42002,1272,0.06593406593406594
42002,72006,0.3076923076923077
70006,66049,0.0851063829787234
70006,37006,0.2978723404255319
70006,15146,0.0851063829787234
70006,42002,0.14893617021276595
70006,1272,0.06382978723404255
70006,72006,0.3191489361702128
1272,66049,0.014705882352941176
1272,63049,0.11274509803921569
1272,37006,0.1323529411764706
1272,32006,0.004901960784313725
1272,58091,0.12745098039215685
1272,15146,0.4019607843137255
1272,42002,0.029411764705882353
1272,70006,0.014705882352941176
1272,72006,0.06372549019607843
1272,48017,0.058823529411764705
1272,54039,0.004901960784313725
1272,27042,0.03431372549019608
72006,66049,0.1048951048951049
72006,37006,0.3986013986013986
72006,15146,0.1048951048951049
72006,42002,0.1958041958041958
72006,70006,0.1048951048951049
72006,1272,0.09090909090909091
48017,63049,0.17288135593220338
48017,37006,0.3389830508474576
48017,32006,0.006779661016949152
48017,58091,0.17288135593220338
48017,15146,0.12203389830508475
48017,1272,0.04067796610169491
48017,22205,0.006779661016949152
48017,54039,0.003389830508474576
48017,27042,0.13559322033898305
22205,37006,0.14285714285714285
22205,58091,0.14285714285714285
22205,15146,0.2857142857142857
22205,48017,0.14285714285714285
22205,27042,0.2857142857142857
54039,37006,0.4
54039,15146,0.2
54039,1272,0.2
54039,48017,0.2
27042,63049,0.062360801781737196
27042,37006,0.1603563474387528
27042,32006,0.053452115812917596
27042,58091,0.09799554565701558
27042,10025,0.008908685968819599
27042,15146,0.5033407572383074
27042,1272,0.015590200445434299
27042,48017,0.08908685968819599
27042,22205,0.008908685968819599
